2662415	136	8	-1220083711	16754561	1	0	71	183	129	167	255	0
103325697	136	8	1879057408	536875099	0	36	0	112	91	16	0	32
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
169385985	136	8	1317011456	4333059	0	0	128	78	3	30	66	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
102277121	136	8	50859776	7279361	0	15	8	3	1	19	111	0
2662415	136	8	-1219034926	43137	210	0	87	183	129	168	0	0
35168262	136	8	738208768	738208768	0	44	0	44	0	44	0	44
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
102277121	136	8	1124534784	7410178	0	10	7	67	2	18	113	0
169385985	136	8	1317011456	3688967	0	0	128	78	7	74	56	0
102277121	136	8	570888704	1081020468	0	18	7	34	52	16	111	64
103325697	136	8	-1862261760	536875066	0	36	0	145	58	16	0	32
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
169648129	136	8	256	-2147418112	0	1	0	0	0	0	1	128
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
102277121	136	8	-452240128	-511963984	0	93	11	229	176	12	124	225
2662406	136	8	-2146523012	0	124	168	14	128	0	0	0	0
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
35168262	136	8	738208768	738208768	0	44	0	44	0	44	0	44
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
102277121	136	8	974192640	10885376	0	0	17	58	0	25	166	0
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
2662415	136	8	-1212743551	16689025	129	0	183	183	129	167	254	0
34643974	136	8	16714239	-1459027968	255	9	255	0	0	0	9	169
35692550	136	8	8321	0	129	32	0	0	0	0	0	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
102277121	136	8	-1760690176	8262912	0	0	14	151	0	21	126	0
35692550	136	8	8321	0	129	32	0	0	0	0	0	0
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
2662415	136	8	-1212743427	16746369	253	0	183	183	129	135	255	0
1089542	136	8	0	0	0	0	0	0	0	0	0	0
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
2662415	136	8	-1240006649	16750465	7	0	23	182	129	151	255	0
34643974	136	8	16715775	1846476800	255	15	255	0	0	0	15	110
102277121	136	8	1829371904	8066048	0	0	10	109	0	20	123	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
102277121	136	8	-2146893824	7934720	0	0	9	128	0	19	121	0
35692550	136	8	16513	0	129	64	0	0	0	0	0	0
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
2662415	136	8	-1214840603	16754561	229	0	151	183	129	167	255	0
34643974	136	8	16713727	-1945698304	255	7	255	0	0	0	7	140
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
102277121	136	8	-1475867392	7869184	0	13	8	168	0	19	120	0
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
169385985	136	8	1333788672	4390912	0	0	128	79	0	0	67	0
2662415	136	8	-1197014966	39041	74	0	167	184	129	152	0	0
1089542	136	8	0	0	0	0	0	0	0	0	0	0
103325697	136	8	-2147474432	536870931	0	36	0	128	19	0	0	32
169385985	136	8	1333788672	4263939	0	0	128	79	3	16	65	0
169385985	136	8	1333788672	4198403	0	0	128	79	3	16	64	0
34643974	136	8	16715519	890109952	255	14	255	0	0	0	14	53
102277121	136	8	-284750848	7738113	0	12	7	239	1	19	118	0
2662406	136	8	-2146588548	0	124	168	13	128	0	0	0	0
102277121	136	8	-1006171136	7672578	0	12	7	196	2	19	117	0
35692550	136	8	8321	0	129	32	0	0	0	0	0	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
169385985	136	8	1333788672	3874307	0	0	128	79	3	30	59	0
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
169385985	136	8	1333788672	3808771	0	0	128	79	3	30	58	0
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
1089542	136	8	0	0	0	0	0	0	0	0	0	0
102277121	136	8	-1794766336	7016707	0	10	6	149	3	17	107	0
169385985	136	8	1333788672	3405570	0	0	128	79	2	247	51	0
169385985	136	8	1333788672	3405570	0	0	128	79	2	247	51	0
2662415	136	8	-1221132118	43137	170	0	55	183	129	168	0	0
102277121	136	8	822479616	6689028	0	11	6	49	4	17	102	0
1089542	136	8	0	0	0	0	0	0	0	0	0	0
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
169648129	136	8	256	-2147418112	0	1	0	0	0	0	1	128
169648129	136	8	256	-2147418112	0	1	0	0	0	0	1	128
102277121	136	8	-1039856896	6492421	0	11	5	194	5	17	99	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
35168262	136	8	738208768	738208768	0	44	0	44	0	44	0	44
34643974	136	8	16714495	1141506048	255	10	255	0	0	0	10	68
103325697	136	8	-2147474432	536870929	0	36	0	128	17	0	0	32
102277121	136	8	1594166016	6361350	0	11	5	95	6	17	97	0
2662406	136	8	-2146666372	0	124	120	12	128	0	0	0	0
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
103325697	136	8	276824100	2097152	36	0	128	16	0	0	32	0
102277121	136	8	335874816	6230279	0	11	5	20	7	17	95	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
169385985	136	8	1333788928	2596098	0	1	128	79	2	157	39	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
3186690	136	8	-773201985	-1925307958	191	223	233	209	202	33	62	141
103325697	136	8	-2147474432	536879108	0	36	0	128	4	32	0	32
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
3186690	136	8	-773201985	-1925307958	191	223	233	209	202	33	62	141
103325697	136	8	-2147474432	536879108	0	36	0	128	4	32	0	32
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
135307264	136	8	1900033	0	1	254	28	0	0	0	0	0
169385985	136	8	1333788928	1409794	0	1	128	79	2	131	21	0
3186690	136	8	-773201985	-2025971254	191	223	233	209	202	33	62	135
3186690	136	8	-773201985	-1925307958	191	223	233	209	202	33	62	141
170434560	136	8	-1761607680	14714886	0	0	0	151	6	136	224	0
103325697	136	8	-2147474432	536879107	0	36	0	128	3	32	0	32
102277121	136	8	-1677650943	5311752	1	20	1	156	8	13	81	0
103325697	136	8	-2147474432	536879106	0	36	0	128	2	32	0	32
3186690	136	8	-773201985	-1958862390	191	223	233	209	202	33	62	139
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
3186690	136	8	-773201985	-2042748470	191	223	233	209	202	33	62	134
103325697	136	8	-2147474432	536879106	0	36	0	128	2	32	0	32
103325697	136	8	-2147474432	536879106	0	36	0	128	2	32	0	32
3186690	136	8	-773201985	-2009194038	191	223	233	209	202	33	62	136
3186690	136	8	-773201985	-1891753526	191	223	233	209	202	33	62	143
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
3186690	136	8	-773201985	-2009194038	191	223	233	209	202	33	62	136
3186690	136	8	-773201985	-1891753526	191	223	233	209	202	33	62	143
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
3186690	136	8	-773201985	-1958862390	191	223	233	209	202	33	62	139
3186690	136	8	-773201985	-2126634550	191	223	233	209	202	33	62	129
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
3186690	136	8	-773201985	-1891753526	191	223	233	209	202	33	62	143
3186690	136	8	-773201985	-2076302902	191	223	233	209	202	33	62	132
3186690	136	8	-773201985	-1958862390	191	223	233	209	202	33	62	139
3186690	136	8	-773201985	-2109857334	191	223	233	209	202	33	62	130
3186690	136	8	-773201985	-2025971254	191	223	233	209	202	33	62	135
3186690	136	8	-773201985	-1908530742	191	223	233	209	202	33	62	142
3186690	136	8	-773201985	-2059525686	191	223	233	209	202	33	62	133
3186690	136	8	-773201985	-1975639606	191	223	233	209	202	33	62	138
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
3186690	136	8	-773201985	-2009194038	191	223	233	209	202	33	62	136
135307264	136	8	1637889	0	1	254	24	0	0	0	0	0
135307264	136	8	1375745	0	1	254	20	0	0	0	0	0
135307264	136	8	1113601	0	1	254	16	0	0	0	0	0
